symbol,log2FC,p,padj
CHRNA9,-0.06621953467460395,0.49918333746324406,0.8821714236825738
CHRNB2,-0.042172194150793985,0.6464930296071765,0.926154793107239
CHRNB3,-0.007206239095237876,0.9312255678661213,0.9851935463071162
CHRNB4,-0.2232430357063495,0.12363919351479538,0.6376463786027643
CHRND,-0.05879705352380915,0.5151186978525613,0.8883867597331212
CHRNG,-0.21385826645237938,0.04541209430159243,0.4912967174697867
CHST1,-0.1554540950238099,0.09814689575769582,0.6060594873030306
CHST10,0.17604516066666598,0.16967541823651747,0.6928005974762207
CHST11,0.28419736904761805,0.047542273425125084,0.4977831024371375
CHST12,-0.0725116418968268,0.3962168692207778,0.8359772767083874
CHST13,0.042274927238096005,0.8019350803378443,0.9631827778902351
CHST14,-0.04616637011904956,0.6356376205933425,0.925688018402554
CHST15,-0.017651207015874526,0.9113368472540986,0.9820241874948126
CHST2,0.0689791220714282,0.347240569685632,0.8105426320794556
CHST3,-0.03333815430952303,0.7723015456961888,0.9554502114148368
CHST4,0.41876361194444467,0.14680414761591618,0.6679048176071514
CHST5,0.07930518549999999,0.4125656090134042,0.8454522998645003
CHST6,-0.03744393963492021,0.7438445072984219,0.9495503320865284
CHST7,-0.14937758110317656,0.2845578113348309,0.7747927340235315
CHST8,-0.011349883730159327,0.8842146023859936,0.9775145680754951
CHST9,0.24947132181746134,0.4004289413368537,0.8394874006662493
CHSY1,0.0598025225158727,0.628337063395809,0.9241980258783418
CHSY3,-0.01677298124603155,0.9000132137863947,0.9799896965432419
CHTF18,0.053500731412698954,0.6411621055658975,0.9258415054647074
CHTF8,-0.0459377378174608,0.5869472542571615,0.9160311556340669
CHTF8///HAS3,-0.03218142526190482,0.7773363506187032,0.9569426413185087
CHTOP,0.12182725304761988,0.21266453445632355,0.7244204494548347
CHUK,-0.13231408410317336,0.2936352400239271,0.7805310343733141
CHURC1,-0.17415230977777885,0.039907084722322315,0.4698634416163542
CIAO1,-0.07083333965873173,0.3316161667963331,0.8015339735729144
CIAPIN1,0.04303681199999865,0.630618794942448,0.9241980258783418
CIART,-0.246819092968253,0.4026704943233145,0.840483351855639
CIB2,0.016797697999999528,0.8775516037928002,0.9766542802393245
CIB3,0.00793751249206398,0.9279542430418306,0.9849072591998838
CIB4,0.03139985389682609,0.6396712271620166,0.9257508230180916
CIC,0.16190625366666556,0.07113106113314163,0.5577578444408248
CIDEA,-0.07235457969841308,0.3776245764955468,0.8280172669541321
CIDECP,-0.07946976338889034,0.4344134142440935,0.8564133063974825
CIDECP///CIDEC,0.20380276315873003,0.11338068443549833,0.6250491284600632
CIITA,0.1307493914126976,0.2613061592597658,0.7597071408408853
CILP,0.22822235883333253,0.10594917910229078,0.6169373411841048
CILP2,0.04275872961904881,0.7024337210653131,0.9376440355089036
CINP,-0.16675461357936605,0.03662019503392261,0.4616406523965185
CIPC,-0.17349263901587264,0.1053223196869849,0.6167797908702708
CIR1,0.08929871930952427,0.3016744518494423,0.7840877294943036
CIRBP,0.08776706702380821,0.33758121226824467,0.8056919287484298
CIRBP-AS1,-0.10286681754761817,0.3938846627377607,0.8346662438889522
CISD1,-0.18018971962698416,0.09144668042378115,0.5916797790046753
CISD2///SLC9B1,-0.18947816338095347,0.17602826025248908,0.6983938203433314
CISH,0.02158675265079335,0.9340474583649867,0.9858649139090573
CIT,-0.16968768526190559,0.18650796749393267,0.7088632714622092
CITED1,0.023878556888886848,0.7859814012027041,0.959790288790811
CITED2,0.031095831738095825,0.8509563621632132,0.9706192312780447
CITED4,-0.04562961416666589,0.7551717073701869,0.9525487885689812
CIZ1///CIZ1,0.10429122877777885,0.13979045295539855,0.6554138411886273
CKAP2,0.1839575324841265,0.2836372589456836,0.7744537819408904
CKAP2L,-0.009428767579365172,0.9251982472497722,0.9843104386308413
CKAP4,-0.007919209626984447,0.9431337708808342,0.9875271431112899
CKAP5,0.054516936190476706,0.4685704742846778,0.871292559848561
CKB,-0.13394446111111158,0.4057581531854463,0.8417124716508522
CKM,0.06740859619841277,0.5567080243764648,0.9039202318001207
CKMT1A///CKMT1B,-0.026754306222222635,0.7632324656079664,0.953413604757587
CKMT2,0.05515247336507745,0.6753914144162652,0.9321405495705348
CKS1B,0.12957138370635057,0.18441137349863837,0.7063185118110822
CKS2,0.2572930400476201,0.1008764500480343,0.6102693220888279
CLASP1,0.08958317161904716,0.3457578342723693,0.8096637508247684
CLASP2,0.13370018165079323,0.2970418229380548,0.7818434154369541
CLASRP,0.06280127386508028,0.5898101781375239,0.9176752334531181
CLC,0.3347917356984129,0.16804244867432205,0.6907604492182651
CLCA1,0.07304100370634936,0.4764308182654303,0.8758004989086003
CLCA2,0.11799163365873078,0.09461915496268342,0.5975044581921101
CLCA3P,-0.0003767881984120258,0.9960296455655152,0.9986916760374182
CLCA4,-0.04692364537301552,0.4795717602162911,0.876147209125156
CLCC1,-0.01493863384920413,0.8734479929239423,0.976522080228484
CLCF1,0.0687065866111114,0.5732907788095198,0.9103435071742857
CLCN1,0.10467446648412704,0.22373215113775197,0.7354352068224395
CLCN2,0.026472500023809964,0.7628505089152604,0.9533983837819131
CLCN3,-0.0729475355,0.40768621263917915,0.8426811980127853
CLCN4,0.01692954318254003,0.8918167915503665,0.9789461203339753
CLCN5,0.10413314148412667,0.4439350773847298,0.8607563715633083
CLCN6,0.20099813811111034,0.13956240154722946,0.6554138411886273
CLCN7,0.19061238573809547,0.06679814886790858,0.5464174907797336
CLCNKA,0.09465226132539684,0.42682341265284685,0.8528127223302319
CLCNKB,0.042342495738094676,0.6828869527922417,0.9341392985029088
CLDN1,-0.03015246769840907,0.6439361388566032,0.9260510977280763
CLDN11,0.30362523345237946,0.09735173591265976,0.6039638825125819
CLDN12,-0.3066833062222205,0.005479443678006152,0.24344764647311787
CLDN14,-0.029620551261904104,0.8465480222106698,0.9701466673400573
CLDN15,-0.11192612503174626,0.37998965078304925,0.8290534510915966
CLDN16,0.0210754821984116,0.8506601424893663,0.9706192312780447
CLDN17,0.13355265339682498,0.12860389064871533,0.6403006885936775
CLDN18,-0.14714192548412708,0.10448161499653431,0.6159216522103148
CLDN19,0.021736223793650034,0.8445959603593576,0.969948084295069
CLDN20,0.037883944095237876,0.74241869530828,0.9493006171534889
CLDN23,-0.10830183095238155,0.2990559753481831,0.7830125412719606
CLDN24,0.033311048476190486,0.6794248651635858,0.9334614179630276
CLDN3,-0.21092998661111118,0.2226642602303322,0.7348609950635732
CLDN34,0.0678113665158726,0.7072648697001662,0.9387183761138073
CLDN4,0.014014536682540601,0.8914488656813643,0.9789461203339753
CLDN5,-0.06335360238888921,0.518964680184535,0.889814142359143
CLDN6,0.13163462864285735,0.3395050179970298,0.8065071045261002
CLDN7,-0.158272999706349,0.413884672646219,0.8460636666315816
CLDN8,-0.004649719261904828,0.9533728386611036,0.9898042305449068
CLDN9,0.25311286692857227,0.004655626362260798,0.23533282274411452
CLDND1,-0.11377790806349175,0.18630499922368055,0.7088088052055309
CLDND2,-0.09280149388889036,0.4053737753849175,0.8417124716508522
CLEC10A,0.2960781091666673,0.024678565614167473,0.4112025769475681
CLEC11A,0.04532607803968336,0.6477751736016346,0.9262585499499761
CLEC12A,0.19930446355555498,0.4320630867043086,0.855399681669161
CLEC12B,0.09107384405555585,0.1398585666501451,0.6554198462952714
CLEC14A,0.03586868609523819,0.7417995988291388,0.9490086125664102
CLEC16A,0.0564409125396832,0.47689740802283986,0.8758004989086003
CLEC17A///ADGRE3,0.04196523564285659,0.5940180758396834,0.9192093990107948
CLEC18B///CLEC18A///CLEC18C,0.016284058277777902,0.8787908725638265,0.9766542802393245
CLEC1A,-0.140527026119047,0.41467304285206386,0.8464275582044167
CLEC1B,0.1316271604047614,0.440994791602084,0.8597136039393924
CLEC2A,0.0912390049920635,0.22952721528268463,0.7381942714054505
CLEC2B,0.03644952080952368,0.7991583499175199,0.9624185396695455
CLEC2D,0.20762595673809514,0.2656730189843447,0.7627389502927304
CLEC3A,0.031324390706349625,0.676203629690104,0.9323269170918207
CLEC3B,-0.0674266052619048,0.5128180303133583,0.8874966955055491
CLEC4A,0.01771838376984114,0.8731943550124616,0.976522080228484
CLEC4C,0.07399358957936553,0.30620679073715995,0.7872754395968569
CLEC4D,0.23181111030952417,0.1467418051806758,0.6679048176071514
CLEC4E,-0.004346798833332777,0.9782259696570239,0.9942785562018047
CLEC4F,0.09713275935714272,0.5326091253033589,0.8938775091197004
CLEC4G,-0.1336719411984113,0.523061272099354,0.8912929031736246
CLEC4GP1,-0.07479260643650854,0.43623700912418895,0.8572374955376686
CLEC4M,-0.35360324049206504,0.22618549643355443,0.7365240248552198
CLEC5A,0.0653337241666665,0.5732777023327934,0.9103435071742857
CLEC6A,-0.17110299249999894,0.07266463326183187,0.5610643806785519
CLEC7A,0.16117863408730093,0.36308625416466256,0.8192555477607765
CLEC9A,0.15359490284920563,0.1211619781128834,0.6356620092267389
CLECL1,0.06044331646825407,0.4144169702295575,0.8464275582044167
CLGN,0.4870670500476182,0.02636214278074596,0.41585404179171404
CLHC1,0.18731667184920608,0.20147829073796486,0.7166778248376667
CLIC1,0.12727657878571286,0.17464544585740738,0.6966697183652071
CLIC2,0.10826750602381008,0.6027732573926186,0.9212197310128277
CLIC3,0.08239581280952368,0.39837089511670687,0.8375134014629211
CLIC4,-0.0461372947460319,0.5425893718607517,0.8985042218680128
CLIC5,0.1597714891269839,0.21463958911271194,0.7270369238801292
CLIC6,0.27673707136507897,0.16797180673363654,0.6907573277998705
CLINT1,-0.0369285479920638,0.5266568456034768,0.8923295759455261
CLIP1,0.10103024968254015,0.22520093735177912,0.7365240248552198
CLIP2,0.13212818204762034,0.14816516945332184,0.6692545365984791
CLIP3,0.14057181450000034,0.15860603889693914,0.6831416510565412
CLIP4,0.06344369176984,0.7769941197307715,0.956729217644054
CLK1,0.12025822135714215,0.5476300496134883,0.8999698396462172
CLK2,0.18384513726190654,0.0750671130992506,0.5675864509886341
CLK2P1///CLK2,-0.0960353305158721,0.24986589008323296,0.7506353808581727
CLK4,0.1131259968492051,0.5342592328357911,0.8949545739553285
CLK4///CLK4,0.23344505926984116,0.413624008091357,0.8460636666315816
CLLU1,0.09847020725396805,0.1694347607400862,0.6927367830645333
CLLU1OS,-0.003996627992063573,0.9566112925709693,0.9907302408389732
CLMN,0.2307357896031732,0.24225805434389389,0.7449058194445464
CLMP,-0.15549242040476097,0.3601527614336416,0.8179562715941889
CLN3,0.0038948250396826367,0.9714810698506887,0.993363999696166
CLN5,-0.32318397125396725,0.0018497219993676406,0.18045378466987774
CLN6,0.06497323350793582,0.533218768436938,0.8943654235375641
CLN8,0.12363486824603243,0.42952526903189525,0.8543016692401951
CLNK,-0.022134456333333663,0.7689777823364526,0.9547524062675481
CLNS1A,-0.2628037397301606,0.03569677736557932,0.4593581750857009
CLOCK,-0.09964837588095321,0.481613447581564,0.8767390587198451
CLP1,-0.11821482477777678,0.19648145331811712,0.714839124145897
CLPB,0.09321773060317629,0.1080371796599718,0.618068184865134
CLPP,-0.16247217072222142,0.06058563204093732,0.5335313489919324
CLPS,0.04173214523015911,0.6185609584694614,0.9231500127532777
CLPSL2,-0.06125336561904726,0.4689199911163269,0.8714388867520055
CLPTM1,0.02935797931746187,0.7303009556399143,0.9451327770716634
CLPTM1L,0.03205193083333313,0.8365387347711701,0.9687356507982561
CLPX,-0.13895040815873116,0.07645525525618066,0.5687885349223228
CLRN1,0.11385984431746055,0.07584362810083173,0.5685565914498747
CLRN2,-0.005027935849206244,0.9506971562157314,0.9891071851680209
CLRN3,0.12786909719047745,0.6952618419461059,0.936122991815226
CLSPN,0.38019720435714266,0.009462076509659141,0.30275655233275867
CLSTN1,0.17907213753968332,0.062247892585066536,0.5379750492488751
CLSTN2,-0.06828862888888843,0.7645103056762695,0.953665756568716
CLSTN3,0.2269835256349193,0.029849832420931945,0.43602379135707725
CLTA,-0.022120894738093533,0.7303977084362918,0.9451327770716634
CLTB,0.03523114353174428,0.7116777846510363,0.9398007796997451
CLTC,0.11443441424603051,0.15858023484204226,0.6831416510565412
CLTCL1,0.12746432728571477,0.4280044426720544,0.8532567657514254
CLU,-0.013302430158727674,0.8052861133911445,0.964046617129449
CLUAP1,-0.05505497778571389,0.5223885300595948,0.8910147651793623
CLUH,-0.04939578682539825,0.5669113041697642,0.9077201252705278
CLUHP3,0.41036600065872886,0.01171697259806119,0.32025055984800654
CLVS1,0.010303964825395528,0.907320750376663,0.9812141893972254
CLVS2,-0.16326267945238015,0.400473226047219,0.8394911352399022
CLYBL,0.06348937334126958,0.4831377434643467,0.8775652014157816
CMA1,0.00887699314285717,0.9376773764780597,0.9867320113273442
CMAHP,-0.14414396980158717,0.43851104511429584,0.8582684557777067
CMAS,0.1441996259206375,0.23699989150815262,0.741949064242294
CMBL,0.08247037031745208,0.6290709162985292,0.9241980258783418
CMC1///AZI2,-0.11042677208730023,0.2926189519291743,0.7799321295398731
CMC2///CENPN,0.004960216650792937,0.9619106258124677,0.9915282108608947
CMC4///MTCP1,-0.010194453293649097,0.9060594542832697,0.9811970372161335
CMIP,0.23043515375396773,0.005725273711066652,0.2467227526466893
CMKLR1,0.11660528408730286,0.6484679517409853,0.926370019864446
CMPK1,-0.030384459476188397,0.7025116071293644,0.9376440355089036
CMPK2,0.06351715410317471,0.6483032378403373,0.926370019864446
CMSS1,0.004828815198411718,0.9656643242057765,0.9924104522649715
CMTM1///CKLF///CMTM1///CKLF,0.06719748973809381,0.2686159622222436,0.7647699505548644
CMTM2,0.009312063214285793,0.9167359813248871,0.9827394378112336
CMTM3,0.07229127508730127,0.6290524940402009,0.9241980258783418
CMTM4,0.0691619217539694,0.5670080701383671,0.9077201252705278
CMTM5,-0.1486891510873014,0.0930579986997269,0.5930763705677371
CMTM6,-0.003017556777777486,0.9749334806326735,0.9935747798781189
CMTM7,0.2051476968730146,0.2615502070249577,0.7597071408408853
CMTM8,-0.07589293340476111,0.6003281582807789,0.9210633798505551
CMTR1,0.1376122594761897,0.07907647103315839,0.5742370714078068
CMTR2,-0.046110461238096256,0.5314097013750239,0.8937284805820588
CMYA5,-0.5610678199603178,0.0013708072849017816,0.16548149126245504
CNBD1,0.021113420500000757,0.7413202964313492,0.9489985254730385
CNBD2,-0.08062156336507975,0.25538150446735036,0.755550247075915
CNBP,-0.11932072500793289,0.04098262229563807,0.4729698187896601
CNDP1,0.26982830961904725,0.3291220182802098,0.8004327287704377
CNDP2,0.16591679023809647,0.033259296897803325,0.4518408462365022
CNEP1R1,-0.12789601092063396,0.15185338381095898,0.6732909046296108
CNFN,-0.28687576351587474,0.025666790836507622,0.41216649918904674
CNGA2,-0.09628694969841245,0.251851130354871,0.7529596254327562
CNGA3,-0.006343368714285091,0.9503676095293606,0.9890380408339371
CNGA4,0.09529792588888863,0.44124610585399004,0.8597401277505256
CNGB1,-0.02449387361111155,0.7006328850928116,0.9371693603665174
CNGB3,-0.09107638819047637,0.14483787126918515,0.6650779092765007
CNIH1,-0.05407399435714133,0.5036850148942822,0.8839473435290521
CNIH2,-0.005503446809524526,0.9574137502072154,0.9909158646458085
CNIH3,0.013675203095238064,0.904438494276834,0.9808372195576768
CNIH4,-0.06643256439682688,0.5761594318054812,0.9108765076549171
CNKSR1,0.09676435283333262,0.4166145336785664,0.847625390771038
CNKSR2,-0.14098130719047486,0.35933937760496804,0.8177595229225868
CNKSR3,-0.06420481201587425,0.6616145046185947,0.9290055473970177
CNN1,-0.2188167631666671,0.36214969291034493,0.8190932306204496
CNN2,0.01344799226190485,0.9335251684416159,0.9858200544939124
CNN3,0.013531934555553349,0.8913691800953195,0.9789461203339753
CNNM1,0.2536076147619055,0.03373115862246818,0.4526640332220263
CNNM2,0.010402873571430327,0.8966245034506243,0.9798745913103692
CNNM3,-0.011544981992063441,0.9218578189530318,0.9838350980081303
CNNM4,0.02463266915872886,0.7787972671997616,0.9575284437400927
CNOT1,0.025681952317460954,0.7007235906902476,0.9372287925668807
CNOT10,0.017506365095239396,0.8125883815995669,0.9645204779473869
CNOT11,-0.07474384491270047,0.2729919499294273,0.7679749807284372
CNOT2,-0.11782818065079237,0.09693270033386508,0.6033420136945615
CNOT3,0.14068290902381086,0.1245281098270113,0.6383935902881712
CNOT4,-0.04193606526190319,0.5879730358318226,0.9164600316185634
CNOT6,-0.04225172984126946,0.652371902088918,0.9269777258951134
CNOT6L,0.02569954324603163,0.8589301017132907,0.9726250428414542
CNOT7,-0.2598578670000009,0.001874951024650357,0.18045378466987774
CNOT8,-0.08975891011111159,0.11023417529021934,0.6211368328249335
CNOT9,0.01416778215872938,0.8936696858871391,0.9793207458946402
CNP,0.004803957769840217,0.9524881947651657,0.9894699644444616
CNPPD1,0.13977102928571128,0.22486380601318492,0.7361988554686881
CNPY1,0.06098490020634939,0.5173497468179176,0.8895745901049099
CNPY2///PAN2,-0.18648719368253808,0.014020463121920068,0.3397550774672552
CNPY3,-0.3288063128888883,0.022895088698910517,0.4009787090874452
CNPY4///TAF6,0.09395240823809559,0.23995133025324775,0.7437804321905835
CNR1,0.07496273520634977,0.2506737359307407,0.7512483769198931
CNR2,0.04465754646825282,0.6052737885374311,0.9212197310128277
CNRIP1,-0.006565819246032056,0.947065726249514,0.988571685066215
CNST,-0.17815993745238323,0.06514152674347899,0.5434005282794167
CNTD1///BECN1,0.002443527579365501,0.9734759749428354,0.993363999696166
CNTD2,-0.09639114827777817,0.4361562620339836,0.8572374955376686
CNTFR,0.3339565050793629,0.1452105678151913,0.6656071458367105
CNTLN,-0.1100912991984142,0.4055504161417496,0.8417124716508522
CNTN1,0.3471121124047616,0.02302532817206282,0.40120791702881053
CNTN2,0.1799217525238097,0.03628344296373878,0.4604541690398279
CNTN3,0.5777380658888882,0.0024519727766240977,0.19533314842366933
CNTN4,0.18081649450793602,0.2241068022944865,0.7356309422726892
CNTN5,-0.08533646808730166,0.4913686874032822,0.8800637999495593
CNTN6,0.02654744824603128,0.6690015348255893,0.929388179047047
CNTNAP1,-0.07111262229365156,0.4845543104903086,0.8781937175118626
CNTNAP2,0.14873864821428517,0.051383076208726654,0.5090197832362598
CNTNAP3,0.11721598545238088,0.6269504607741991,0.9241980258783418
CNTNAP3B///CNTNAP3,0.2332203933888879,0.40310104776885003,0.8406516290681928
CNTNAP4,-0.0024205874841274344,0.972901044557087,0.993363999696166
CNTNAP5,0.08360127097619063,0.2481458872331697,0.7491350126726216
CNTRL,0.1230054300396839,0.1848698727238111,0.7071415046803552
CNTROB,0.1836789679126989,0.04346138803253965,0.4833975580511027
COA1,-0.05514915964285638,0.566172666358473,0.9076520033320354
COA3,-0.07935187080952044,0.450273639018147,0.8629596166401009
COA4,-0.03185617058730106,0.7000222406661958,0.9369787661857883
COA5,-0.008753397833333842,0.9150929570215516,0.9826346272003385
COA6,-0.11228156440475967,0.1245203637677685,0.6383935902881712
COA7,-0.14985919453968322,0.13199823940988056,0.6443153711311294
COASY,-0.11522063007143046,0.26981469540271535,0.7666704321950893
COBL,0.04303425946031858,0.6942031601050196,0.936122991815226
COBLL1,-0.05994404127777564,0.7028414693308934,0.9377040546057851
COCH,-0.06936043838888839,0.49497995488747903,0.8808315873492063
COG2,0.03114708886508044,0.7195591186207397,0.9421861113684016
COG3,-0.016457332746029785,0.8705610970386453,0.9758877028883065
COG4,0.11045104909523928,0.27152716187493614,0.7679299224825697
COG5,0.09634186249206156,0.44787721060568597,0.8619155681397342
COG6,0.05253186391269793,0.679518234237366,0.9334614179630276
COG7,0.01247222516666735,0.8487287515301916,0.9704383034184704
COG8///PDF,-0.05250486746031857,0.47995469118344014,0.8763331130080474
COIL,-0.09550157279364857,0.22215896659938303,0.7340920319563812
COL10A1,0.17571386872222128,0.06417013663707183,0.5417072152675579
COL11A1,0.021347137198413524,0.7173925525800307,0.9418596460722072
COL11A2,-0.03257023787301616,0.8487550738252008,0.9704383034184704
COL12A1,0.19467903333333236,0.44785657911209253,0.8619155681397342
COL13A1,-0.04893027757936519,0.5851822451093205,0.9155168540432703
COL14A1,0.4675954422460311,0.03212333817990294,0.44797252542193616
COL15A1,0.08270282672222162,0.4171535598197026,0.8477085870707044
COL16A1,-0.01524092961904877,0.8440611267545856,0.9698682999698242
COL17A1,0.010790008857142652,0.8759907243043041,0.9766542802393245
COL18A1,-0.060973346690477825,0.6262346007032542,0.9241980258783418
COL18A1-AS1,-0.04691173361904699,0.6947572099754689,0.936122991815226
COL19A1,0.0322419417222215,0.5970608537678679,0.9202974400710938
COL1A1,0.7132899273571445,0.004965841000517657,0.2388231111301826
COL1A2,0.6584587539047622,0.005097216974063064,0.23934394922881433
COL20A1,-0.017215614928571377,0.8456722898836594,0.9701466673400573
COL21A1,-0.1590775061507932,0.04725601492555485,0.49658470720940345
COL22A1,-0.05881951263492091,0.4500173969488356,0.8629596166401009
COL23A1,-0.14404130053174402,0.12956694207478622,0.6409179950420191
COL24A1,-0.0430074732777781,0.4656322280278743,0.8704924447550827
COL25A1,-0.12140662540476121,0.23768476223729407,0.7426769765954117
COL26A1,0.023653626595239174,0.8526045230110715,0.9712402704761666
COL27A1,0.28633508576190625,0.021408042672115768,0.39310833751680213
COL28A1,0.043601872523810314,0.7686908990935166,0.9545132407724901
COL2A1,-0.030791260039681134,0.6914499719030972,0.9359496478902974
COL3A1,0.5468770687063502,0.004230890504983347,0.22752663978585422
COL4A1,0.2956263970000004,0.21595770732556444,0.7282729610675961
COL4A2,0.32566895311904887,0.07940975348250487,0.5742370714078068
COL4A3,0.1095976193571424,0.30505760801739645,0.7864186980077025
COL4A3BP,0.08878673315873087,0.2939607129582064,0.7809391763189287
COL4A4,0.03621395900793711,0.766237639508458,0.9540140196268436
COL4A5,0.12092549041269862,0.11030404098586126,0.6211368328249335
COL4A6,-0.029358555634920958,0.6158586198424345,0.9224901934811368
COL5A1,0.2591680643730152,0.048581127097507,0.4993951443069921
COL5A2,0.2135239969841276,0.10900885351152538,0.6197701002340299
COL5A3,0.14582264503174702,0.21564520483479158,0.7281620606322141
COL6A1,0.06976272580158582,0.5111861818570183,0.8871212399422864
COL6A2,0.25969205850793564,0.013588166033234176,0.33679726438960583
COL6A3,0.17829519697619123,0.3362832515515334,0.805213940140605
COL6A5,-0.035791382214284795,0.6699900660311517,0.9299497730113774
COL6A6,0.2975132340238087,0.14577824886682203,0.6663490527078794
COL8A1,0.05372317363492085,0.5830949688257028,0.913904344607423
COL8A2,-0.08900790416666648,0.3262862927539657,0.7995423049121975
COL9A1,-0.012970341690475617,0.8498402383595047,0.9704383034184704
COL9A2,-0.01615206433333327,0.869591271022267,0.9756388303152264
COL9A3,-0.04233098145238223,0.6284405135954412,0.9241980258783418
COLCA1,-0.03658200041269888,0.779583353089535,0.9577061317767107
COLEC10,-0.1946324429365074,0.20311733027996803,0.7171125000413257
COLEC11,-0.022393606698411617,0.8845716804103227,0.9776871717644929
COLEC12,-0.18605383380158713,0.09139588327288693,0.5916797790046753
COLGALT1,0.029268186452381606,0.7687502985201659,0.954528478802565
COLGALT2,0.06467423841269992,0.45106517132008284,0.8629596166401009
COLQ,0.27153265795238113,0.011468824399182932,0.31980383080284225
COMMD1,-0.15984371396031793,0.020447468201426275,0.38658205787996236
COMMD10,-0.1605393700238089,0.04068171697563772,0.4703010819774922
COMMD2,0.0775791338571441,0.4386750761295902,0.858316374103712
COMMD3-BMI1///COMMD3,-0.10522010188888853,0.40124466889071253,0.8399803125284229
COMMD4,-0.023354891388889243,0.8323644548648519,0.9685513764729564
COMMD5,-0.13768385945238126,0.08322576945763926,0.5791020917129011
COMMD5///ZNF7,-0.030840955992062824,0.6520727524207741,0.9268972959740325
COMMD6,-0.13045929435714498,0.2033814992489185,0.7171125000413257
COMMD7,0.022671932936509265,0.782345705591126,0.9587131628231582
COMMD8,0.014237313936506624,0.8966199415307722,0.9798745913103692
COMMD9,0.06517003477777816,0.454997532253255,0.8649821680361767
COMP,0.19719385162698533,0.08554029613231667,0.5808022654589146
COMT,0.17049481233333275,0.28330292314053773,0.7744225829169361
COMTD1,-0.00944580101587178,0.9323026638023595,0.9855353941885694
COPB1,-0.1701879928333323,0.18678753275926283,0.7092780553824879
COPB2,0.12984655669841416,0.20349532407731183,0.7171125000413257
COPE,-0.0043334328174600145,0.9656036097817282,0.9924104522649715
COPG1,0.15729931510317563,0.14976568024937903,0.6704398766579271
COPRS,-0.2722003633253962,0.022805656555889533,0.4009787090874452
COPS2,-0.13129244638095194,0.27520404243400975,0.7689697012088748
COPS3,-0.052438097499998726,0.6075981932736312,0.9218681277059262
COPS4,-0.09176522761111183,0.2751029017992568,0.7689697012088748
COPS5,-0.01915942473809462,0.7796651415932854,0.9577061317767107
COPS6,-0.12625046099206116,0.09732880969158726,0.6039638825125819
COPS7A,-0.027743743246032793,0.7432271743216614,0.9495173002608827
COPS7B,0.03901116433333396,0.6304415002029033,0.9241980258783418
COPS8,-0.028621239420635547,0.6690669792673566,0.929388179047047
COPS9,-0.002874938801586957,0.9787596729112142,0.9943214271654947
COPZ1,-0.2993713813888892,0.005919961342230018,0.2482461636139271
COPZ2,0.2510908141190491,0.03154163555000011,0.44480655122684
COQ10A,0.017475662587302487,0.9337486008557319,0.9858200544939124
COQ10B,-0.17592523670635085,0.2785750577884514,0.7710406785575085
COQ2,0.06849343988888901,0.4400992554403006,0.8588930591656901
COQ3,-0.10557156609523766,0.33010835561484775,0.8006576273324606
COQ4,-0.06778580028571479,0.4783819128081932,0.8759124958379376
COQ4///TRUB2///TRUB2,-0.2365976004682535,0.0036781396010767244,0.22438867313315652
COQ5,-0.13858381776983908,0.2294260772131242,0.7381942714054505
COQ6,0.04929086596031951,0.5392860875942669,0.8972512132556913
COQ7,0.018366153714285183,0.7900391536108156,0.9605866861107851
COQ8A,-0.022232157317462864,0.7966062750404911,0.961902129959875
COQ8B,0.006143425079364384,0.955159383852567,0.9904167340657425
COQ9,-0.10310904430952306,0.20889415938204645,0.721658911774138
CORIN,-0.048596110079365484,0.5872255786861653,0.9160311556340669
CORO1A,0.3543950710238102,0.09832601234590835,0.6061687442336919
CORO1B///PTPRCAP,0.20256035205555367,0.029172571881857328,0.43206873895139913
CORO1C,0.08849489774602937,0.4405364961098215,0.8591840339151011
CORO2A,0.1685383783809531,0.15963606224078888,0.6840898634447715
CORO2B,0.16934356216666746,0.15796473243272388,0.6822984688683663
CORO6,-0.11127777970634911,0.2952422206682291,0.7810394984203495
CORO7,0.10834800470634853,0.22569283860933162,0.7365240248552198
CORO7-PAM16///PAM16,-0.014151645555556591,0.880376072154479,0.976938211032784
COTL1,0.1806701968968243,0.13556444004922236,0.6517261259807619
COX10,0.02488841746031767,0.7731796532220881,0.9555340021290448
COX11,-0.29433556982539777,0.15019329848567547,0.6709055041689655
COX14,0.04671034719047373,0.7099501297174124,0.9392322437635029
COX15,-0.02351983880158759,0.7970575415777912,0.961902129959875
COX16,-0.25434707482539487,0.007535308247962896,0.27253595223971516
COX17,-0.09185412237301449,0.530077870573342,0.8930104420374543
COX18,-0.11301998025396909,0.24293659010879165,0.7449763598526937
COX19///ADAP1,-0.207965679730159,0.14522158474634264,0.6656071458367105
COX20,0.03568142926190454,0.9027261296940701,0.9806437021286182
COX4I1,-0.02949118951587426,0.6413826468862616,0.9258415054647074
COX4I2,-0.0992613182619051,0.2964604624451059,0.7817901256056579
COX5A,-0.050938214817458416,0.5607575771169686,0.9054196402205902
COX5B,-0.33945965235714404,0.00016651300769739315,0.06612851878241179
COX6A1,-0.04943875368254069,0.512499709231621,0.8874966955055491
COX6A2,-0.3347041202539671,0.004101433590203242,0.22731661196963565
COX6B1,0.021481436992063507,0.7995203103496692,0.9624185396695455
COX6B2,0.03482873966666711,0.7194423172654205,0.9421861113684016
COX6C,-0.2216041668492057,0.07524471729976198,0.5678317101374246
