symbol,log2FC,p,padj
DIS3,0.5141118837142873,0.11774059043435213,0.6855933861377032
DIS3L,-0.08535746003174527,0.4354040344328912,0.8517000332484437
DIS3L2,0.057715092222222264,0.546115887791411,0.8947640520210084
DISC1,-0.10572646026984156,0.19891067143587007,0.7419720492778404
DISC1FP1,0.032261167142856095,0.6467289904351412,0.9242510036164718
DISP1,-0.7766148250158729,0.0025204436956867775,0.4319197274398218
DISP2,-0.05020124501587375,0.5531220402887799,0.8969688629662893
DISP3,-0.224716522825398,0.05349153305229802,0.6092170584970599
DIXDC1,0.048604295238095396,0.7803745395727324,0.9580137337356881
DKFZP434A062,-0.0999564772539685,0.23142163306381608,0.7522066352908117
DKFZP434H168,-0.017173744603175223,0.8671905708498564,0.9746185709764238
DKFZP434K028,0.04614204961904811,0.6087514693028157,0.9132287691038701
DKFZP434L187,0.020993889031745816,0.8470648313521,0.9697911120619032
DKFZP547J0410,-0.036432921190476364,0.6273577168635237,0.9180965718579676
DKFZP564C152,0.16245247787301498,0.24249357911884417,0.7582788607721891
DKFZP586B0319,0.04038252336507897,0.6476164919092229,0.9242510036164718
DKFZP586I1420,0.17799098558730275,0.37621454112313635,0.8260265637226669
DKFZP761C1711,0.05050637292063431,0.5812225183742279,0.9052254130838592
DKFZp434E1119,-0.10673107896825407,0.23162481253289868,0.7522066352908117
DKFZp434L192,-0.14260994725396836,0.10757944252818265,0.6818059952140625
DKFZp451B082,0.009382850111111285,0.9100396051878179,0.9847270397519634
DKFZp547J222,0.006784819206349546,0.9418465895064305,0.9894361312693016
DKFZp564H213,-0.09228476569841337,0.19527423878893316,0.7397883019442784
DKFZp779M0652,-0.23129259749206277,0.1128733443267025,0.683953490002353
DKK1,0.028827955714285203,0.7996215613423309,0.9636610134991892
DKK2,0.03348451439682565,0.6709149283927699,0.9321028009278115
DKK3,-0.1393825801746038,0.42550127808840643,0.847900589391091
DKK4,-0.1323893611904774,0.08601645343259606,0.64963209163236
DKKL1,-0.018479452539683194,0.8069265240403587,0.9642517777265991
DLAT,0.5408183551269836,0.02414078629064042,0.5608724132355747
DLC1,-0.20861957377777784,0.5074274034387729,0.8781407074327935
DLD,0.3889772837142864,0.01280363841859676,0.5159955644712118
DLEC1,-0.03362828665079309,0.7266933805281306,0.9443949525909975
DLEU1,-0.7729937732857151,0.0014264496516482065,0.40722524843935115
DLEU2,-0.10804780012698423,0.6808168243241255,0.9350954997408173
DLEU7,-0.034685761301587625,0.6480461992097467,0.9242510036164718
DLEU7-AS1,-0.0913513610158736,0.21232075024750693,0.7476261642718087
DLG1,-0.07220674534920768,0.8044748829991881,0.9642517777265991
DLG1-AS1,-0.04446769753968205,0.49804711590431683,0.8746736254206621
DLG2,0.011908279555554735,0.9173978379833558,0.9860741531008598
DLG3,-0.11499922744444468,0.3180805103830415,0.7971679751333792
DLG3-AS1,0.0164079403650792,0.8844619196286339,0.978707751764522
DLG4,-0.08297691185714484,0.47199598573473056,0.8645380232493529
DLG5,0.05926130000000107,0.7036392047260557,0.9394380687019082
DLG5-AS1,-0.06497461246031921,0.4282636644935255,0.8490656228955358
DLGAP1,-0.1065802009841268,0.2292763246823405,0.7519681385568859
DLGAP1-AS1,-0.019278644999999983,0.8934775631766148,0.9817145212195201
DLGAP1-AS2,0.12665960463492087,0.14204913496582675,0.705145656598309
DLGAP1-AS3,0.013622467539682326,0.8701846129244275,0.9755207505267032
DLGAP2,-0.10863762201587335,0.24178093801154404,0.7582788607721891
DLGAP2-AS1,-0.04262366365079373,0.6549961667648125,0.9269538838155765
DLGAP3,-0.09454519807936368,0.29326317442820177,0.7864746126482619
DLGAP4,0.11329497623809548,0.39533105025791704,0.8354965178555304
DLGAP4-AS1,-0.09415716638095173,0.26282552507726353,0.7697708874263587
DLGAP5,-0.17341070585714258,0.12334582270926103,0.6920776284605639
DLK1,-0.3776128715396827,0.12366001735350483,0.6920776284605639
DLK2,0.09459931193650828,0.3526723024463275,0.8144577494931436
DLL1,0.10268885903174585,0.6679278213378353,0.9306659556545032
DLL3,-0.0709814217936513,0.5668121923019565,0.9015121306707844
DLL4,0.033064283285713536,0.6954649866819893,0.9376099763492896
DLST,-0.09549236607936606,0.6955240810593968,0.9376099763492896
DLX1,0.138124651428571,0.23331607480354244,0.7522943033697828
DLX2,-0.16440798244444554,0.264351753985705,0.7704303839322667
DLX3,-0.043002516349208264,0.5399250712712795,0.8919155256882227
DLX4,-0.062038827825396936,0.40502430303409165,0.838913298956178
DLX5,0.005722529698412693,0.945052249848037,0.9894943902283135
DLX6,-0.11657817996825504,0.31345983231532076,0.7969019499592865
DLX6-AS1,-0.051291335555556206,0.5681099259301892,0.901957475194923
DMAP1,-0.3441867165555559,0.022642742645244105,0.5546737279361317
DMBT1,0.05857924707936668,0.6076947185422255,0.913031193655591
DMBX1,-0.0183112395396825,0.7800234556203967,0.9580137337356881
DMC1,-0.09713734385714279,0.20786937510488002,0.7449627270039352
DMD,-0.323277607619048,0.08851952279391347,0.6520336307438087
DMGDH,0.5285529830793658,0.02715044110104574,0.5652990077528594
DMKN,-0.018548353619046942,0.8414646845466374,0.9694369095282194
DMP1,-0.11059826750793711,0.2970101423555822,0.7877962901126174
DMPK,-0.014433658126982607,0.9032507989243426,0.9839846122026055
DMRT1,-0.12037995544444424,0.09314333307449614,0.6603058842140559
DMRT2,-0.042699330571429606,0.5690195456631366,0.9023472542158314
DMRT3,-0.13474876222222143,0.26394471525198154,0.7703720087289802
DMRTA1,-0.008356589206349518,0.9096018594908908,0.9847270397519634
DMRTA2,0.012977087000000331,0.8764722172990546,0.9765510253464862
DMRTB1,0.13452990504761964,0.1109809789690658,0.683953490002353
DMRTC1B///DMRTC1,-0.056432185904760956,0.5856709938125295,0.9061327240970476
DMRTC2,-0.059759124841269884,0.3442321284909222,0.8092208278267576
DMTF1,-0.009016462412698267,0.9549864411396696,0.9897085721111962
DMTN,-0.36777391985714214,0.10996242945858663,0.683953490002353
DMWD,-0.12192670228571334,0.27460854415192587,0.7764901184705424
DMXL1,0.23475262779365114,0.11054465340963823,0.683953490002353
DMXL2,0.1471736539999995,0.5318022852453945,0.8898394470484925
DNA2,-0.09655458141269779,0.359938244769904,0.8186364742947598
DNAAF1,0.050625321936508705,0.624417341577369,0.9176234447486747
DNAAF2,-0.2696077832222228,0.2424010818007966,0.7582788607721891
DNAAF3,0.04699088198412671,0.5831092860549165,0.9056626352913097
DNAAF5,-0.0071771280634918,0.9610711067129564,0.9903008291782721
DNAH1,0.09552851496825365,0.6110160374824609,0.9133894557962267
DNAH10,-0.051723700396824945,0.6008586302711603,0.9104184611509033
DNAH11,-0.07194988858730156,0.4182232405182179,0.8452433512677621
DNAH12,-0.002902020111110737,0.9747859698027432,0.9941748389487088
DNAH14,-0.09616516958730204,0.45862160697762744,0.859752683218846
DNAH17,-0.0139215125873009,0.8666535375234777,0.9746185709764238
DNAH17-AS1,0.06922357933333334,0.5299521055213072,0.8889605126028712
DNAH2,-0.07859829490476145,0.3991822142813377,0.837109361373084
DNAH3,0.08356122209523775,0.6241414848335579,0.9176234447486747
DNAH5,-0.26630175752380936,0.22563168749693588,0.7510155803527048
DNAH6,0.016295127460316916,0.8964788724878004,0.9826124628137017
DNAH7,-0.1264259999841264,0.17999059996811426,0.7336198884498896
DNAH8,-0.11923811826984032,0.24999890485099785,0.76381453298416
DNAH9,-0.09091445282539734,0.36045547754655816,0.8186364742947598
DNAI1,0.00720162434920546,0.950053943836513,0.9895152235657471
DNAI2,-0.01613020492063555,0.8363342199469971,0.9688535035190518
DNAJA1,0.26160736382539795,0.21604296875593362,0.7501501519842813
DNAJA2,0.3294559501746024,0.10446682578264055,0.6765155717419769
DNAJA3,-0.06127051488888746,0.5575812187316717,0.8982140757940518
DNAJA4,-0.011894808984126648,0.9293328856369314,0.9885096653901093
DNAJB1,0.5792156915396829,0.17476255443370528,0.7301180433182519
DNAJB11,-0.36971442622222117,0.10011324000475248,0.6711216563339736
DNAJB12,-0.002996726904760827,0.9890763347869569,0.9968917006730198
DNAJB13,0.009121902619048328,0.9261113269985765,0.9881724080837281
DNAJB14,0.3630723778412701,0.22740672349748575,0.7512794012243773
DNAJB2,-0.2514580316984114,0.15062580619604762,0.7107376543305245
DNAJB4,-0.09283605733333378,0.701978518844742,0.9388117024336342
DNAJB5,0.1814925176666664,0.041150557200135975,0.5907415229189683
DNAJB6,-0.14115396738095232,0.24373595137411547,0.7589518260589635
DNAJB7,0.09317322125396821,0.18248826289648984,0.7336198884498896
DNAJB8,-0.06139942460317549,0.5071894789997373,0.8781407074327935
DNAJB8-AS1,0.009943951587302102,0.9045118281677755,0.9839846122026055
DNAJB9,0.19707077157142816,0.32387893352082775,0.7997861216383261
DNAJC1,-0.061253311142857925,0.8163864473701296,0.9670632309462863
DNAJC10,-0.2524521641269839,0.33619846370847606,0.8066155477149647
DNAJC11,0.029903146396824454,0.8081278429196123,0.9642805856062394
DNAJC12,-0.15078884571428652,0.6384283338906064,0.921389124431995
DNAJC13,-0.07046887096825483,0.5713842258569062,0.903318901267507
DNAJC14,0.20798769358730151,0.18576252752167283,0.733899109197813
DNAJC15,0.5157557171746037,0.03537644202758599,0.5852710529641131
DNAJC16,0.267902161746032,0.17564936069468726,0.7310545425235151
DNAJC17,0.08685333515872973,0.4151818958867536,0.8425864924062072
DNAJC18,-0.0031667009365090593,0.9745724127198455,0.9941321068516488
DNAJC19,-0.14170940023809564,0.3299064584557131,0.8030195985131178
DNAJC2,0.3243934696349209,0.17910243654931865,0.733071815427418
DNAJC21,0.2581178843174614,0.07748116903625533,0.6433413627435074
DNAJC22,0.20394268642857316,0.1713257695105047,0.7259868328442592
DNAJC24,-0.021309680936507647,0.8658713905585241,0.9743422323248522
DNAJC25-GNG10///DNAJC25,0.11460196628571495,0.3836061028892771,0.8290895438158049
DNAJC27,0.2612056208888882,0.168466324138156,0.7221484261418964
DNAJC27-AS1,-0.14458148936507964,0.21134714530708792,0.7475353806045569
DNAJC28,0.11107849226984001,0.12236537292120077,0.6920776284605639
DNAJC3,0.07897631987301512,0.6883563014139571,0.9362465595151284
DNAJC3-AS1,-0.11403972028571374,0.2599118348364314,0.7685807651511626
DNAJC30,-0.10513406128571479,0.519323628757298,0.884417047760547
DNAJC4,0.09206255647619166,0.6365216774852109,0.921245973359494
DNAJC5,-0.04796429949206438,0.7566230118232005,0.9534980176847925
DNAJC5B,-0.009697749126984512,0.9482001260472172,0.9895152235657471
DNAJC5G,-0.07832619569841359,0.44674358828468363,0.8569273065024987
DNAJC6,-0.028893507126984463,0.7196159500603106,0.9430959964496033
DNAJC7,0.13583935066666708,0.5442722915990423,0.8942222372759188
DNAJC8,-0.04440564382539769,0.6383978748070638,0.921389124431995
DNAJC9,-0.024700512666667507,0.8501248442944789,0.9708584890441846
DNAJC9-AS1,-0.08580860553968339,0.39243273239785037,0.833997653698297
