,log2FC,p,padj
CLNS1A,-0.4370616828934626,2.3219972276081165e-05,0.00032875381630494675
CLOCK,-0.12083809770495257,0.2088377644207074,0.29892731694695446
CLP1,0.3652387306072633,0.0239105610920427,0.05256486880221255
CLPB,0.48491588449967704,0.000841782868026002,0.004066092568177013
CLPP,-0.22797960936685513,0.13032081197676681,0.20384226898922747
CLPTM1,1.1813736961540346,0.00038420092251543775,0.0023064029113559685
CLPTM1L,0.36151105959924124,0.07736817168247562,0.1342511295698683
CLPX,-0.3574539793100797,0.0001517970717210688,0.0012013158148900228
CLRN3,-0.18584742592000225,0.2722941691535435,0.36895901997286057
CLSTN1,0.030947019238401374,0.8032823671234739,0.8517875664926678
CLSTN2,0.9958297550657909,0.005985838752548623,0.017550543270680345
CLSTN3,0.5784724061272595,0.0034999011077782296,0.011683806921473871
CLTA,-0.20267136417607645,0.047355818905591485,0.09074373047238825
CLTB,0.37221700988084905,0.03829255211876784,0.0763355468351248
CLTC,0.09762354775843107,0.2803345286311345,0.37721160624062194
CLTCL1,0.8797322106880312,0.0030090620223026175,0.01044279492858742
CLTRN,-0.635883696037089,0.001056603327035433,0.004793895674541929
CLU,0.25657592304252397,0.12920048950117996,0.2023787112550935
CLUAP1,-0.1662147814125694,0.02197842620231958,0.04915528648854097
CLUH,0.8271941262205598,0.006827771545814915,0.019391410432965182
CLYBL,0.06757428753884298,0.6839199311793359,0.7540474508611412
CMAS,-0.19799695427422215,0.07378691939322374,0.12916147867701247
CMBL,-0.5476115362505407,0.000956247804557679,0.004464865947230085
CMC1,-0.6579478696499992,2.5566339297473227e-05,0.0003493796169238772
CMC2,-0.9502370191505882,0.00033436205157447445,0.0021072876823166665
CMIP,-0.12971998036045207,0.4121990342065216,0.5098414422529978
CMKLR1,0.24786918064352292,0.20142507653730995,0.29043455730050843
CMPK1,-0.6738822488505782,0.0003951765892230945,0.002348738218730846
CMPK2,-0.4824064964507828,0.07047809712508367,0.12442793163803795
CMSS1,-0.3051639854961321,0.00018183519776690705,0.0013669226163438488
CMTM3,-0.5463595877421525,0.0418058387128854,0.08202150903797459
CMTM4,1.0698871467935316,3.3605388672768124e-06,9.342753985448856e-05
CMTM6,-0.47754551861895145,0.0008246663496298292,0.0040069584398526575
CMTM7,0.036400856129707115,0.8396108795937863,0.8803030609244378
CMTM8,-0.7775754672978223,0.0001236079190663891,0.0010276959288749784
CMTR1,0.4716916836735212,1.5933013991290292e-05,0.00025463782870892006
CMTR2,-0.25173348386542393,0.14493511714022847,0.2223645859962003
CMYA5,-0.4416732722838379,0.06595796761995575,0.11816196514645573
CNBD2,-0.6027296449508066,0.015224155511156584,0.036735596613518155
CNBP,-0.782324786500018,3.86720367795093e-06,0.00010092327376208052
CNDP1,-0.2564588647966737,0.3785920635388662,0.47690735737536477
CNDP2,0.3830803538424501,0.0003197524445495533,0.0020376472399032336
CNEP1R1,-0.49367740817341765,0.00022278486191473388,0.0015787639839470327
CNGA1,-1.0464308627120271,0.0006870547925728098,0.003506725528409068
CNIH1,-0.3108582247020024,0.056902600675808664,0.10508844519642113
CNIH3,-0.49824875122795476,0.002330839753295483,0.008664010726795611
CNIH4,-0.2029492976581082,0.09899997132914795,0.1641016537986494
CNKSR1,0.943482998199304,0.008017121585716682,0.022009851850747553
CNKSR2,-1.8380242933870194,5.836580047640168e-05,0.0006049530131332634
CNKSR3,-0.6659321493266752,0.0002661652735085716,0.001792561107249484
CNN1,-0.8507989912440359,0.09954665030813152,0.16477782737497398
CNN2,-0.24638176767521003,0.07872122970531097,0.13611414937740965
CNN3,0.1102253662766266,0.5629796066772179,0.6500632750966068
CNNM2,0.2887027713618986,0.011204120818464842,0.028749083325257135
CNNM3,0.5746441426234039,0.004664491501755595,0.014528074052235695
CNNM4,0.39009618533503065,0.012836428560944831,0.03194905758011122
CNOT1,0.56226004548693,6.352708965552057e-12,6.178701569951368e-09
CNOT10,-0.10286453223468417,0.1878376935389574,0.27475858353179566
CNOT11,-0.14730737822378437,0.061811781730010264,0.1120757707050826
CNOT2,-0.3034750254128351,0.0009101278658311194,0.0042983525383399335
CNOT3,0.29916864358212525,0.17161688784188395,0.2554925779042784
CNOT4,-0.028310261704842077,0.7771724160557419,0.8312041623338082
CNOT6,-0.2325935050263599,0.03693592060153046,0.07427651019977172
CNOT6L,-0.6845601378410109,0.0005345939281420813,0.0029152213668543927
CNOT7,-0.45269886717465546,0.0003287989561562218,0.002084189238709776
CNOT8,-0.5133401401376325,3.0128246587150937e-05,0.0003896527309349029
CNOT9,0.11905307818817157,0.3150505645524214,0.41273506728665327
CNP,0.13242751247207885,0.19573033453472177,0.28412328552424626
CNPPD1,0.5658510245408035,1.3710058882831483e-05,0.00023119026216138783
CNPY2,-1.0565610383464659,3.802917393433028e-05,0.00045638478536336337
CNPY3,-0.4712859171287409,0.020724219341749513,0.04689242336178072
CNPY4,0.06364875970889017,0.5105031405795102,0.6025347997166455
CNRIP1,-0.3655362096710135,0.0713299931725417,0.1255793602193068
CNST,-0.49127969065449406,8.780466799558478e-05,0.0008090779642705965
CNTFR,0.30397254692036135,0.3339469484412798,0.4316859177246342
CNTLN,-0.5202209192096827,0.0015636730679801651,0.006407162574187886
CNTN1,-1.1386030747062903,3.829495858404063e-05,0.0004574873662632938
CNTN3,0.326063689857242,0.3938620681588999,0.4919255324749796
CNTN4,-0.31981081577475834,0.07764291987642528,0.13464210269757612
CNTNAP1,0.5598524896348485,0.08248897621721286,0.14164197182571814
CNTNAP2,-0.08366703578565371,0.716759169838646,0.7814599934422837
CNTNAP3B,0.17906452612362989,0.6133259760074026,0.6945395232393772
CNTRL,-0.08719708798200188,0.507023037033349,0.5995571344151434
CNTROB,0.2389697391114245,0.07798651441851115,0.13505683003906216
COA1,-0.366747140180415,0.002404126620590626,0.00886500629117704
COA3,-0.5874235614587651,0.00042273163403900714,0.0024679046526919937
COA4,-0.517426519061857,0.00027851095903936375,0.0018519993145827865
COA5,-0.5014162116286549,3.473940453330708e-07,2.215700796740257e-05
COA6,-0.8347086988343939,2.3359474551799947e-05,0.0003293580956213618
COA7,0.5503751086192388,0.011891368757546377,0.03013681601917107
COA8,-0.5154041563268441,0.003546853569884197,0.011801610170677167
COASY,0.2760040294240351,0.027910851995466106,0.05960568863392851
COBL,0.014189737160632987,0.9246818136471993,0.9452350893682763
COBLL1,-0.582815623346443,4.2798028248507855e-05,0.000498161473940375
COCH,0.5696381246213531,0.17259650800433976,0.25660244939313676
COG1,0.4417320489148491,0.0014054966013727968,0.00591946743447211
COG2,0.49477654602592924,0.00034529197590502905,0.0021505956994380196
COG3,-0.26347386678481755,0.03767036441692809,0.07545783476359494
COG4,0.6798407944463012,7.640512619645517e-05,0.0007308775453541635
COG5,0.07445271177640489,0.38977231269801915,0.4879294973748021
COG6,-0.296383102651534,0.033317000027037524,0.06849269318325205
COG7,0.104859750441741,0.24147680248966233,0.3347817192995718
COG8,-0.14652409806997824,0.2920096583736123,0.38917854256643253
COIL,-0.24986036207519557,0.01907939942321201,0.04402655098482589
COL11A2,-0.8921477513122298,0.022008861147360524,0.049189898159937635
COL12A1,0.013228272655989137,0.9530496825624314,0.966049820803303
COL14A1,0.6878585695370933,0.0037582145453275598,0.012354860263607445
COL15A1,0.5029959157328117,0.20914279892969867,0.29921293290894985
COL16A1,1.5243262211976436,0.0012897503266538176,0.005572269172556443
COL18A1,0.5708431368152365,0.05775241459420758,0.10632966332408088
COL1A1,1.3466718044672819,4.977609922225372e-05,0.0005515627911291518
COL1A2,0.8578645039256099,0.00048722618665058225,0.0027270153331979186
COL21A1,-0.8728384712287252,0.0012941661142503167,0.005587377192946469
COL25A1,-1.1057279270598772,2.2747193150874087e-05,0.0003245052402531962
COL26A1,0.6708143987748656,0.18649236647587622,0.273246529604233
COL27A1,0.6083037576872172,0.13052524474692476,0.20406496424061585
COL28A1,-1.4028636854122185,0.003808753714476215,0.01248356282245344
COL3A1,0.869788420209952,1.9947116560483189e-07,1.4807515158076412e-05
COL4A1,0.4317262350764235,0.05669874473828791,0.10480025148154876
COL4A2,0.9416203207725822,0.0012504352746126345,0.0054478921179167035
COL4A3,1.1022227927393287,0.009708495542108047,0.025703671873056992
COL4A4,0.6990010763445662,0.005227824089215756,0.01579636348390876
COL4A5,1.1111129137931037,0.012243287927829631,0.03085419920957685
COL5A1,0.9559116653059956,0.00040786967669950887,0.002408938959439845
COL5A2,0.47483370596562224,0.034997410832119366,0.07115797568014624
COL5A3,1.2823307222849767,0.0519613720017088,0.09780308041477902
COL6A1,0.4545575552429906,0.1227752051715185,0.19446800019520508
COL6A2,1.4645112249330356,0.004746344838022655,0.01470570223346632
COL6A3,0.12971664366832947,0.36198436168957915,0.46019527443485736
COL6A6,-0.32139273506595156,0.41003621826046854,0.5077183969622251
COL7A1,1.028857444290943,0.10859720204679048,0.1768233471801727
COL8A1,-0.128176369606134,0.7779347537638375,0.8319518510655951
COL8A2,0.7413159511698688,0.026620677743088312,0.05729696847567346
COL9A2,0.4670054087243707,0.13409826055175914,0.2085356373891331
COL9A3,0.9140595965299347,0.0667194331143325,0.11924999371556126
COLEC10,-0.13197938699747347,0.362762791938395,0.4610066668952376
COLEC11,-0.7898416197953768,0.0003356108450666276,0.0021100809967310482
COLGALT1,0.269129385125618,0.009571823041065014,0.02539293837416864
COLQ,-0.2744081467299262,0.29990740052898,0.39720894564068815
COMMD1,-0.47017763520449485,3.7783889552218095e-06,9.996188359102775e-05
COMMD10,-0.8849102362745285,0.00034438131423502943,0.0021485617288075367
COMMD2,-0.12772146803690632,0.31251584546435096,0.410354488908117
COMMD3,-0.6487272025854782,3.4574947946926025e-05,0.00042861855829021486
COMMD4,0.14116445731138327,0.2410679422936702,0.3342927406419235
COMMD5,0.04038775303405373,0.6555893163156011,0.730636017412227
COMMD6,-0.837222084183237,3.8176178680362845e-05,0.00045689834229555276
COMMD7,-0.19276472701108815,0.04976557439779104,0.09444042707461342
COMMD8,-0.4860559251427192,0.01893558628665632,0.04377148794875054
COMMD9,-0.04448621565162192,0.501262243645428,0.5944659304370387
COMT,0.3551595321138059,0.15236916406531095,0.23170438272030003
COMTD1,0.4424745923020792,0.09759948948348061,0.1622915404773983
COP1,-0.2536661771407047,0.0011871273184019461,0.005230916455256549
COPA,0.034795953288050185,0.5930505337291265,0.6772350816234765
COPB1,-0.09933993660610163,0.3832790038961009,0.48149653660414665
COPB2,0.17190634673606553,0.04219978852469501,0.0825850049792164
COPE,0.3037971527696577,0.03847601984203603,0.07661999833191521
COPG1,0.1885629388785297,0.07266665139838253,0.12753245318327464
COPG2,0.4370112138739799,0.00022514902104585303,0.0015895786762297932
COPRS,-0.7290351206668024,1.0117890743367386e-05,0.000192035522290781
COPS2,-0.3480369487961781,0.035882657265800075,0.07259876803831232
COPS3,0.10871783042373195,0.39545987833565555,0.4935462358619297
COPS4,0.30979464632236287,0.04214062520763003,0.08251833308857494
COPS5,-0.29099733789023396,0.0012030072551113202,0.005283190125702569
COPS6,-0.16922913524653183,0.029189017413210554,0.06165459226528961
COPS7A,0.08685942052103712,0.1672395787296946,0.2498525873502582
COPS7B,0.09517389637470863,0.5134501866783563,0.6050358632306415
COPS8,-0.1359776952557059,0.10459123005931609,0.1714348108857724
COPS9,-0.9305711857641761,4.386505634914512e-07,2.5416611725123605e-05
COPZ1,0.07532647803108716,0.4030112396742156,0.5005956025531172
COPZ2,-0.13360237316446266,0.2470257545157156,0.34093701460075626
COQ10A,-0.19967744737982684,0.16172390902786432,0.24290905280843889
COQ10B,-0.34564712950539445,0.057939351248891,0.10658409608065222
COQ2,-0.10382405602698785,0.32612361288438674,0.4244568179923662
COQ3,-0.22558924918321654,0.11752341048800947,0.18789174889373875
COQ4,-0.20231722773681504,0.05840962114342845,0.10716442277856247
COQ5,-0.35269674017291663,0.0012808548706240515,0.005547278272412956
COQ6,0.06646895826505173,0.397083270475599,0.49489762401090776
COQ7,-0.32291329538257685,0.003862132907452536,0.012583263346971317
COQ8A,-0.12944810667522688,0.34028348504651573,0.4383261853703674
COQ8B,0.7582378407147168,0.0001699733439788179,0.001308934071049995
COQ9,0.29526992308386646,0.004006355647933503,0.012944140466045044
CORO1A,0.936420903796729,0.003066754246197255,0.010581207134700985
CORO1B,1.4421743307455266,0.00043836815512790565,0.0025366723908479293
CORO1C,0.32552518132159136,0.08765879868022695,0.14882873099793792
CORO2A,0.07287818973097693,0.7660475164873006,0.8223147787772354
CORO7,-0.014544842902211919,0.9562725337621801,0.9685304786795602
COTL1,-0.23008176810671976,0.3005805673343463,0.39798029012972186
COX10,0.02455549438537119,0.8634346689329613,0.8991889311540173
COX11,-0.7383246664520602,0.0006011101254448528,0.003176076663398117
COX14,-0.5650730565328068,0.00017615813032961577,0.0013392488301139577
COX15,0.0659429318228586,0.2883559298717059,0.38551997820721157
COX16,-0.908450147890643,4.163139271152514e-05,0.0004867357407419468
COX17,-0.9125119821421546,1.5316207037603892e-06,5.6272086917766474e-05
COX18,-0.29597391745634205,0.009035791247290136,0.02423451507736007
COX19,0.4065343619695323,0.002332491954411381,0.008666459513099687
COX20,-0.6171624490582666,0.0011063485922047011,0.004958024883566758
COX4I1,-0.431189765376109,4.371932089790061e-05,0.0005040952833963708
COX5A,-0.14589123872963583,0.14451043501691532,0.2219264922046184
COX5B,-0.7655181365041877,6.583304748892326e-08,7.1562154844777495e-06
COX6A1,-0.8142697451937071,1.744718087508709e-08,2.8685346256252563e-06
COX6A2,-0.033337379455927074,0.9466667985255018,0.9615064402321178
COX6B1,-0.45560113546166114,3.7226953415560936e-05,0.00044921662227052564
COX6C,-0.6093447142306339,1.0731377979965323e-05,0.00019992891582221514
COX7A1,-0.39265423673193744,0.06056850220583578,0.11034990835921528
COX7A2,-0.4176771378041284,0.008103866542490555,0.022224803301371616
COX7A2L,-0.42842798109216673,0.004351903331764546,0.013806219132344205
COX7B,-0.7363041709198157,4.544300221624399e-05,0.0005183970582395986
COX7C,-0.6328472280244437,7.574606738514758e-05,0.0007266871074521124
COX8A,-0.43125387456088937,0.0009182394152510434,0.004322692565782739
COXFA4,-0.26995323428037565,0.08565906795998292,0.14607464292462793
COXFA4L2,0.6888013608120729,0.03813715324243742,0.07612960640427673
CP,-0.6020790375530023,0.00020410325527258152,0.0014856503135585307
CPA3,0.8104376187168585,0.05922729572259825,0.10836230639022601
CPAMD8,0.24946240897783234,0.5062899385348714,0.5987979103991694
CPAP,0.242398146988001,0.36109744741555927,0.45946742051435147
CPB2,-0.2826913796031221,0.0691754257221794,0.12255716251667911
CPD,-0.21321686547222818,0.10008044988437473,0.1654963738155872
CPE,0.3925948781770243,0.21277623776450158,0.3031741268915352
CPEB2,-0.9014312459887694,0.00026902530156867107,0.0018081194642476906
CPEB3,-1.3397514337939267,7.454823475707648e-05,0.0007204503539748913
CPEB4,-1.2363071406616442,0.00018186836300476968,0.0013669226163438488
CPED1,-0.11052209672189761,0.5094822708783842,0.6015342142228735
CPLANE1,0.2868805709862059,0.05410206068087808,0.1009797650256264
CPLANE2,0.6857260428337879,0.02613980480157187,0.056511645719111575
CPLX1,-0.03504458186460546,0.8767416971140628,0.9101438002112864
CPM,0.36208134141464576,0.03878532750543907,0.07708422675718345
CPN1,-0.10421857014432234,0.12315750554349571,0.19491069161974398
CPN2,0.27941397805324364,0.024380194936403064,0.05349894961603428
CPNE1,-0.2704680063397422,0.2603097928685074,0.3560581016638392
CPNE2,-0.32907106332541236,0.31674517417609105,0.41458346859768386
CPNE3,-0.34504283885769205,0.005222496914908138,0.01579114986707741
CPNE6,-2.081012675422122,0.0032780697958329852,0.011109624329964249
CPNE8,-0.6542318677654455,0.0010840543859764735,0.004881399294333638
CPOX,-0.3680759871056214,0.0015829011692473141,0.006473849216141145
CPPED1,0.03495688716911616,0.8098160945904884,0.8571265061679162
CPQ,-0.1555902909123006,0.3629918522718969,0.46125319610977294
CPS1,0.1508929442414555,0.360224304150246,0.4585782300124066
CPSF1,1.1369020682024118,0.0010126746832525408,0.0046377820713163894
CPSF2,0.27290699585662104,0.03170589360941388,0.06584993188767105
CPSF3,0.07203157040366648,0.31419958326917186,0.411948476748347
CPSF4,0.06800450814499204,0.4804009645208718,0.5751605576500115
CPSF6,-0.23911395537620272,0.0716925660277101,0.12616702180391637
CPSF7,-0.3174649168091541,0.0662966772322594,0.11867177403863745
CPT1A,-0.5557203593633755,0.02534307942755093,0.055060707583511295
CPT1C,0.7232105273537384,0.13652056360435968,0.21172679791158389
CPT2,0.14739213579786004,0.2225354393135772,0.31361926854082084
CPTP,0.9110678427460597,0.0068289373622363505,0.019391410432965182
CPVL,0.4119351109444427,0.18095421459197847,0.2665275234634147
CPXM2,0.7497626955464565,0.0023275295358573755,0.00865535651261862
CR1,0.27566834259712447,0.6063934260667034,0.6883483846599939
CRACR2A,0.3264724298667625,0.05301178196530214,0.09932535159396283
CRACR2B,0.42374865785126214,0.21093802138571774,0.30108169238050414
CRADD,0.3999995222798738,0.09697539942319086,0.16139661250325565
CRAMP1,-0.19688624997196946,0.171288948034575,0.2550909797892623
CRAT,0.8314952981390036,0.0004969144614237026,0.0027612656996645374
CRB3,0.4930922840758347,0.010267813974051517,0.02683341092801502
CRBN,-0.7102479384127669,0.00017841506066669854,0.001349541282783857
CRCP,-0.09199906551313575,0.46652590907272595,0.5616673027033011
CREB1,-0.1059327132563137,0.22500775509571175,0.3163687184257365
CREB3,0.5221526877659493,0.0002935640081093077,0.001914351709797583
CREB3L2,-0.15532171183645183,0.2154383098716033,0.30610998052729804
CREB3L3,-0.23659562574939486,0.2436681708445801,0.33732948648760785
CREB3L4,-0.13229363778570136,0.26014859322840006,0.3559116337355051
CREB5,0.0023490063594415744,0.995760648624718,0.9968975347359503
CREBBP,-0.45709402109601527,0.0006255362419989736,0.003274046235977915
CREBL2,-0.490030841483156,0.000735461158322062,0.0036897261591960265
CREBRF,-0.7764849590293501,8.241574817548553e-06,0.0001662598674466505
CREBZF,-0.5172550581712159,0.008331425831827846,0.022692740518954577
CREG1,-0.4085481891464724,0.00374900105924174,0.012330546144125695
CRELD1,0.26203745451486604,0.057582447024536805,0.10610562142248986
CRELD2,0.5766099859781502,0.03571803253052711,0.07235076053739921
CREM,-1.1762711096523395,0.0018250398469562717,0.0072086333654702225
CRHBP,-0.4435868860838319,0.17067628594049136,0.2542937459192663
CRIM1,-0.1954114795774995,0.2880778434329208,0.3852265021017901
CRIP2,1.0324638595006483,0.005233166981140126,0.01580745683523895
CRIP3,-0.7112463228439454,0.006066444778211631,0.017735485256238626
CRIPT,-0.8760967793646408,3.5595950900132114e-05,0.0004369310117346476
CRIPTO,-0.21267826076008056,0.5176921767445477,0.6089434091147412
CRISPLD1,-1.3993359126514227,0.00028557453466001394,0.0018827878969339164
CRISPLD2,0.3409315080705886,0.3504261187626222,0.44844860284926735
CRK,-0.2759187040983573,0.015578422670534069,0.03737741579451562
CRKL,0.27839871345126,0.0008768669359955855,0.004181809575471333
CRLF3,-0.36951666235832725,0.02468258767117049,0.053973412408795586
CRLS1,-0.5851432909127681,0.0002155876606041679,0.0015402631721491693
CRNKL1,-0.016420979209602393,0.7978646014352015,0.8475458813339691
CROCC,0.3750804346749632,0.23972713508378238,0.33292482396336076
CROT,-0.5893367673306251,9.899433900576843e-05,0.000879778743880319
CRP,-0.8494513879546961,0.29433315047291775,0.3917591507964266
CRPPA,-0.3137020140517821,0.1366393637627713,0.21183610933188718
CRTAP,-0.21694552815004897,0.050776382662405986,0.09592167744160077
CRTC1,1.0625046958782018,0.0011001977238999172,0.004938873946230584
CRTC2,-0.1995674133436669,0.1009922947864104,0.16675265545137535
CRTC3,0.08566285442397614,0.4583126540850072,0.5543669614842837
CRY1,0.03107925947593504,0.8967552642585813,0.92528452944575
CRY2,0.09805653774023959,0.5795968225625128,0.6650472831863152
CRYAB,-0.13272774014640287,0.41791819859295987,0.5152196144055864
CRYBG1,0.002304207197456165,0.9742463109870869,0.981111561043699
CRYBG3,0.6325112571724532,0.008096837961347697,0.022210158437039884
CRYGS,0.1476743856611602,0.6753314726481926,0.7476221197282618
CRYL1,0.1115096452079527,0.47623849854798017,0.571321139310615
CRYM,0.6482282126935628,2.555757169067603e-05,0.0003493796169238772
CRYZ,-0.3551658048162256,0.0659163074325939,0.11810341801674262
CRYZL1,-0.3889011008900489,0.00046378639213816454,0.0026350679981828416
CS,0.9639380818087524,1.1958069857793341e-06,4.806921932456652e-05
CSAD,-0.39892877578076735,0.09315401568917572,0.15636954941540943
CSDE1,0.07427891833054368,0.5445103529952866,0.6325688635353299
CSE1L,0.30679175742681863,0.02094531879762833,0.04728695127792746
CSF1,0.49105379722378384,0.003841579469395484,0.012549154789149947
CSF1R,0.23563513126470959,0.26376774075892667,0.3595540568144018
CSF2RA,-0.0005727951411431675,0.9983256705513719,0.9987812843053316
CSF2RB,-0.2026524888619301,0.4312052971408641,0.528282719196515
CSF3R,0.2751067269157934,0.20791113975260647,0.29769815166188035
CSGALNACT1,-0.6743728963597526,0.0027411854258850084,0.009769468332270324
CSGALNACT2,-0.1328672722944777,0.3576918905045062,0.4558396895461458
CSK,0.3061009604722553,0.08134765936335865,0.13999290378205628
CSKMT,0.5250257501753679,0.053552514836980064,0.10012455261560751
CSNK1A1,0.5698371279115193,0.001003600971221626,0.0046122863642480945
CSNK1D,0.638531011097685,1.7503761265126422e-05,0.0002681918483841327
CSNK1E,0.1373205236807049,0.2627167792615238,0.35856737549308115
CSNK1G1,0.19368376732093218,0.000840282035254989,0.004061826390925715
CSNK1G2,1.105739905241907,0.0006296656113889001,0.003291729644911845
CSNK1G3,-0.6312467152553705,0.00035486256114594086,0.0021927342994975665
CSNK2A1,0.06683933689271804,0.210076916609608,0.30016401591579045
CSNK2A2,-0.14114709925244107,0.08271905919710343,0.14192189216953421
CSNK2B,-1.1292795927997235,4.1973739121600435e-06,0.00010672794215047847
CSPG4,-0.2101058246241072,0.7240235553846721,0.7878780362351776
CSPP1,-0.17406464402345634,0.2997353189414616,0.3970609980901445
CSRNP1,-1.7502609330859675,0.0011445536152004574,0.005092798951533023
CSRNP2,-0.02698930718946002,0.8184932298051384,0.8636695909849166
CSRNP3,-0.5937852709593336,0.085226130842583,0.14543063038044815
CSRP1,0.029446692416819076,0.741561677322891,0.8025144595876244
CSRP2,-0.36391818868245274,0.02077582259756343,0.046993017132545445
CST3,-0.20624011294110822,0.08138680755317487,0.14002363371444201
CST7,-0.30207761456679716,0.2674802054319832,0.3635221266839094
CSTA,0.8763648545989193,0.14089350997509226,0.21745744387495758
CSTB,0.1045660369571575,0.5184490421068906,0.6095287679511421
CSTF1,0.10434377110602888,0.11026483193123199,0.178816311099872
CSTF2,0.606650005350196,4.947231988093459e-05,0.000551505383274949
CSTF2T,0.28264901326026504,0.0070549331874451785,0.01987013623436112
CSTF3,-0.29100172843058125,0.04762414596955455,0.09113929753201672
CSTPP1,-0.048135511884479065,0.676250192831801,0.7483357552007974
CTBP1,0.028832491849364317,0.8203342414835647,0.8651957564135455
CTBP2,-0.65398062607919,0.0017074426083492854,0.006859496831893143
CTBS,-0.8199360237970534,5.52492658183611e-05,0.0005838863221405912
CTC1,0.5071375997487824,0.0008992711458838585,0.004265403023298868
CTCF,0.039304556981168304,0.4715064741853461,0.5665745162579807
CTDNEP1,-0.40889259529499444,2.3912666145481808e-05,0.00033388885117995986
CTDP1,0.6644106240162779,0.0006915572964951196,0.0035269272950113274
CTDSP1,-0.03433084890890825,0.703840685719876,0.7710182842736345
CTDSP2,0.38767438755182226,0.000996080962741661,0.004595388601522647
CTDSPL,0.18866614365209955,0.023537718758102122,0.05190136040659132
CTDSPL2,-0.5988976243411024,0.00017538824535859093,0.0013365478512175819
CTH,-0.5616716456932647,0.008745883032439694,0.023640484900468415
CTIF,0.5156387506836904,0.015642363771097022,0.03751714272086782
CTNNA1,0.4147672580731854,0.0001544388116976284,0.0012192879293270746
CTNNA3,-1.6657904778252082,0.0003517781699561798,0.002181489047352019
CTNNAL1,-0.08534316395430253,0.5056928641375379,0.5982531248426908
CTNNB1,0.338460226409909,0.007764223541775885,0.021431864059806554
CTNNBIP1,0.0655424554081172,0.5209207176675557,0.6116310977813519
CTNNBL1,0.24774505397424917,0.027202998106174173,0.058340295791702086
CTNND1,0.443574263553316,0.0001913239030040156,0.0014169387929120593
CTNND2,0.8613221400281916,0.10936502203320074,0.17769958428692886
CTNS,0.846913450132952,5.5129189445950755e-05,0.0005838863221405912
CTPS1,0.14673259399102534,0.22665437620123954,0.3182646535897196
CTPS2,-0.24082611422218214,0.038647171199832124,0.07686181638141791
CTR9,0.377720761054805,0.0009541634191247659,0.004458553109562767
CTSA,0.2742657822329999,0.006559241617415123,0.018816511449042773
CTSB,-0.10109242001089846,0.45044781964205294,0.5469159209592839
CTSC,0.06812350753914487,0.6361811800003905,0.7146375489405702
CTSD,0.9424113961710976,0.00033189082332541164,0.0020977222485339445
CTSE,0.41280516749316987,0.2901663156654767,0.3872711872093369
CTSF,0.40453235981241953,0.052370396503517866,0.0984320984868206
CTSG,0.9605320047592651,0.008609726429956215,0.02332517646410177
CTSH,0.2330447522255561,0.09204545799401954,0.15485724085384228
CTSK,0.2283998247703085,0.1781187269784302,0.2631172075412503
CTSL,-0.38080608357197754,0.040259635006206156,0.07956303283086757
CTSO,-0.13579639254759712,0.3857985170139935,0.48396832563519854
CTSS,0.15967111802836875,0.39949954276390565,0.49726672527431165
CTSW,0.2794953109398701,0.3106443176235842,0.4084271001302482
CTSZ,0.20192800411850875,0.049914370641409724,0.09462984371110766
CTTN,0.380070025283322,0.0034989182157279895,0.011683806921473871
CTTNBP2,-0.542712864067969,0.02876999889199204,0.06095550828388713
CTTNBP2NL,0.04967510420214616,0.7902629999877728,0.8416460922136985
CTU1,0.3379406023486107,0.13229600264608432,0.2061472956763354
CTU2,0.883352850658099,0.002680041162600356,0.009615543211042684
CTXND1,-0.013956257925940463,0.9600234412371828,0.9713969014995512
CUEDC1,1.096829656198671,0.0004536962338666919,0.002603606703337085
CUEDC2,0.10589001830797429,0.30614688808092566,0.4038056577344981
CUL1,0.19564439307298365,0.0057355474292847914,0.01699091336427542
CUL2,0.008180506315175862,0.9285131010146493,0.947836451443884
CUL3,-0.2428807661048733,0.004811025999093312,0.014863508000694713
CUL4A,-0.09913914762261733,0.22578519014631188,0.3172812613241923
CUL4B,-0.4682438910918716,1.3804541315739969e-06,5.340327409586112e-05
CUL5,-0.26837290839763206,0.036238594067481505,0.07318382124513807
CUL7,0.5226495838966354,0.004628464899261375,0.014456945813342404
CUL9,0.4955438787869939,0.007712750762989245,0.02130319420109146
CUTA,-0.31647432215963534,0.0068995822943789305,0.019524570980629534
CUTC,-0.3143422338357027,0.002237840930729598,0.008393020177327175
CUX1,0.48362469396752417,0.004186500337151068,0.013407606266020937
CUX2,-0.33023949311682266,0.22203464669865355,0.3131477981001625
CWC15,-0.5813616001853159,5.783220586517079e-05,0.0006020830940188139
CWC22,-0.16265592573240362,0.09451502188995718,0.1581221168810235
CWC25,-0.07824483122471548,0.457118884634809,0.5532281501068966
CWC27,0.020386011784603753,0.8904840624093765,0.9206521673377243
CWF19L1,0.2259144172661447,0.06378960106232671,0.11501365630881195
CWF19L2,-0.24635497856493682,0.032208192043542146,0.06669306516824777
CWH43,2.323038801724021,0.00033690959819048384,0.0021172345652171205
CX3CL1,0.4578248677147645,0.09361628157960449,0.15703711423900937
CX3CR1,0.8319328116883016,0.033400063800103845,0.06861018884316193
CXADR,-0.9503783460193347,4.8447085961969665e-05,0.0005451022426499461
CXCL1,-0.04616975646448651,0.9078969767852667,0.9336644984876163
CXCL10,1.1824239629674906,0.0018691205553021178,0.007345247285296909
CXCL11,-0.23177861813183664,0.6248249965804069,0.7045283480516152
