molecule_id,canonical_smiles,pActivity,assay_id,assay_description,document_id,document_year,overlap_canonical,max_Tanimoto_to_canonical,ad_status,stratum,cross_document_E3_attribute,E5_candidate
CHEMBL5747778,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3ccc(C(C)C)cc3)cc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.19230769230769232,out_of_domain,E2,True,False
CHEMBL5766844,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3cc4cn[nH]c4cc3C)cn2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.2222222222222222,out_of_domain,E2,True,False
CHEMBL5779064,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3cc(F)c4c(c3)CCN4)nc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.22448979591836735,out_of_domain,E2,True,False
CHEMBL5802705,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2cnc(-c3nc4ccc(Cl)cc4o3)cn2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.25263157894736843,out_of_domain,E2,True,False
CHEMBL5816706,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3ncc[nH]3)cc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.20652173913043478,out_of_domain,E2,True,False
CHEMBL5853285,CN(C(=O)c1ccc(-c2nc3ccccc3o2)cc1)[C@@H]1CC[C@H](NC(=O)c2ccncc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.3411764705882353,out_of_domain,E2,True,False
CHEMBL5860899,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3cc(F)c4[nH]ccc4c3)nn2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.22448979591836735,out_of_domain,E2,True,False
CHEMBL5866265,CN(C(=O)c1ccc(-c2nc3ccc(Cl)cc3o2)nn1)[C@@H]1CC[C@H](NC(=O)[C@@H]2CCCO2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.1941747572815534,out_of_domain,E2,True,False
CHEMBL5870137,CN(C(=O)c1ncc(-c2nc3ccc(Cl)cc3o2)cn1)[C@@H]1CC[C@H](NC(=O)[C@@H]2CCCO2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.23469387755102042,out_of_domain,E2,True,False
CHEMBL5878955,CC(=O)N[C@@H](C(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1)C(C)C,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.32222222222222224,out_of_domain,E2,True,False
CHEMBL5883848,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2cnc(-c3cc(F)c4[nH]ccc4c3)cc2C)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.23076923076923078,out_of_domain,E2,True,False
CHEMBL5888326,CC(=O)N[C@H](C(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1)C(C)C,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.32222222222222224,out_of_domain,E2,True,False
CHEMBL5890343,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3ccc(C4CCC(C)CC4)cc3F)cc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.23469387755102042,out_of_domain,E2,True,False
CHEMBL5892895,CC(=O)N[C@@H](C)C(=O)N[C@H]1CCC(N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.32954545454545453,out_of_domain,E2,True,False
CHEMBL5912031,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.20930232558139536,out_of_domain,E2,True,False
CHEMBL5913785,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2cnc(-c3cc(F)c4[nH]ccc4c3)c(F)c2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.23529411764705882,out_of_domain,E2,True,False
